Date,Product_Category,Units_Sold,Revenue
2020-10-22,First Aid Supplies,151,1951.823697404367
2020-10-23,First Aid Supplies,142,1860.4288449034148
2020-10-24,First Aid Supplies,153,3039.956614619875
2020-10-25,First Aid Supplies,155,2755.5193016214184
2020-10-26,First Aid Supplies,147,2823.204230216157
2020-10-27,First Aid Supplies,161,2731.721588965639
2020-10-28,First Aid Supplies,150,955.9914054403038
2020-10-29,First Aid Supplies,163,1080.1446454018353
2020-10-30,First Aid Supplies,160,1656.7563341066189
2020-10-31,First Aid Supplies,118,1840.4633823783429
2020-11-01,First Aid Supplies,66,723.8374391710362
2020-11-02,First Aid Supplies,215,2141.99707071428
2020-11-03,First Aid Supplies,114,2018.3676055849287
2020-11-04,First Aid Supplies,176,2733.134336876913
2020-11-05,First Aid Supplies,84,1449.0152114876632
2020-11-06,First Aid Supplies,137,1632.1110236040358
2020-11-07,First Aid Supplies,179,939.1308155482984
2020-11-08,First Aid Supplies,183,3445.2181475988214
2020-11-09,First Aid Supplies,171,2146.627671324965
2020-11-10,First Aid Supplies,164,2940.4382201464864
2020-11-11,First Aid Supplies,156,2860.3443432716917
2020-11-12,First Aid Supplies,170,1556.9237689257995
2020-11-13,First Aid Supplies,177,1758.124979368948
2020-11-14,First Aid Supplies,81,1613.962938382333
2020-11-15,First Aid Supplies,95,1554.2120374583856
2020-11-16,First Aid Supplies,112,1489.854722021671
2020-11-17,First Aid Supplies,147,1214.404119532841
2020-11-18,First Aid Supplies,120,1095.1382132482613
2020-11-19,First Aid Supplies,142,1417.1109081034267
2020-11-20,First Aid Supplies,120,2017.8757155955539
2020-11-21,First Aid Supplies,197,3477.9503279593227
2020-11-22,First Aid Supplies,123,2062.3314064182846
2020-11-23,First Aid Supplies,106,1715.793631222022
2020-11-24,First Aid Supplies,150,2503.8487795609512
2020-11-25,First Aid Supplies,164,1293.5026887152374
2020-11-26,First Aid Supplies,159,2567.9165824136994
2020-11-27,First Aid Supplies,140,2663.2825418869056
2020-11-28,First Aid Supplies,193,2219.6310757615993
2020-11-29,First Aid Supplies,178,3473.9918024623094
2020-11-30,First Aid Supplies,148,2029.2092028370287
2020-12-01,First Aid Supplies,161,2811.287493353942
2020-12-02,First Aid Supplies,157,1779.549182350956
2020-12-03,First Aid Supplies,147,2851.1358552149645
2020-12-04,First Aid Supplies,166,1006.85886842319
2020-12-05,First Aid Supplies,143,985.2225114571161
2020-12-06,First Aid Supplies,123,810.836884455468
2020-12-07,First Aid Supplies,161,2975.1475154366467
2020-12-08,First Aid Supplies,105,1498.4090318847946
2020-12-09,First Aid Supplies,188,2449.8210273398445
2020-12-10,First Aid Supplies,144,2620.965691189104
2020-12-11,First Aid Supplies,169,1477.8629851422975
2020-12-12,First Aid Supplies,171,3301.759812796526
2020-12-13,First Aid Supplies,240,4330.621194419528
2020-12-14,First Aid Supplies,194,2803.5731019152477
2020-12-15,First Aid Supplies,101,1690.843284655897
2020-12-16,First Aid Supplies,105,2062.3499071005945
2020-12-17,First Aid Supplies,93,1273.2122461705335
2020-12-18,First Aid Supplies,110,796.9678841912406
2020-12-19,First Aid Supplies,145,2449.7363627015225
2020-12-20,First Aid Supplies,108,1248.7075928887623
2020-12-21,First Aid Supplies,153,971.787026951039
2020-12-22,First Aid Supplies,138,2572.6630188872823
2020-12-23,First Aid Supplies,170,1697.0570872534488
2020-12-24,First Aid Supplies,128,2015.884049084896
2020-12-25,First Aid Supplies,143,914.6909168747717
2020-12-26,First Aid Supplies,139,1661.0345830583055
2020-12-27,First Aid Supplies,94,1410.8361008351121
2020-12-28,First Aid Supplies,171,2337.11216358669
2020-12-29,First Aid Supplies,71,877.9559703776006
2020-12-30,First Aid Supplies,162,1977.691163874932
2020-12-31,First Aid Supplies,151,2521.8379910891513
2021-01-01,First Aid Supplies,143,1250.7545325832314
2021-01-02,First Aid Supplies,188,2325.9006848619065
2021-01-03,First Aid Supplies,169,2905.835813545667
2021-01-04,First Aid Supplies,149,896.9806339523353
2021-01-05,First Aid Supplies,166,946.1372128052694
2021-01-06,First Aid Supplies,170,2110.3016123394127
2021-01-07,First Aid Supplies,102,1453.780272452161
2021-01-08,First Aid Supplies,144,2251.3863152289723
2021-01-09,First Aid Supplies,155,2544.263537536094
2021-01-10,First Aid Supplies,225,1446.1781627707257
2021-01-11,First Aid Supplies,128,2448.921477887095
2021-01-12,First Aid Supplies,163,2038.8195105880466
2021-01-13,First Aid Supplies,236,1638.9624177385956
2021-01-14,First Aid Supplies,135,2500.880019905394
2021-01-15,First Aid Supplies,171,2943.493096507427
2021-01-16,First Aid Supplies,154,1095.8177235784096
2021-01-17,First Aid Supplies,190,1495.332573700337
2021-01-18,First Aid Supplies,150,1833.5121774990284
2021-01-19,First Aid Supplies,106,923.8221367300962
2021-01-20,First Aid Supplies,130,2368.2816725246403
2021-01-21,First Aid Supplies,202,3170.509004033654
2021-01-22,First Aid Supplies,132,1400.7281672134868
2021-01-23,First Aid Supplies,163,2409.41104589979
2021-01-24,First Aid Supplies,164,1059.172068099005
2021-01-25,First Aid Supplies,112,585.3805085873435
2021-01-26,First Aid Supplies,215,1268.1926607358482
2021-01-27,First Aid Supplies,136,1209.1351902512083
2021-01-28,First Aid Supplies,129,1041.0045798656427
2021-01-29,First Aid Supplies,154,953.6259386947081
2021-01-30,First Aid Supplies,221,3366.7818086466573
2021-01-31,First Aid Supplies,117,835.768324507429
2021-02-01,First Aid Supplies,138,850.264085098979
2021-02-02,First Aid Supplies,155,1444.964907498557
2021-02-03,First Aid Supplies,110,750.3360127647244
2021-02-04,First Aid Supplies,89,1641.7439766845134
2021-02-05,First Aid Supplies,149,2258.4189349306794
2021-02-06,First Aid Supplies,146,2084.1652948430715
2021-02-07,First Aid Supplies,147,1471.098509763069
2021-02-08,First Aid Supplies,142,1563.3951537765574
2021-02-09,First Aid Supplies,187,1006.3617276764924
2021-02-10,First Aid Supplies,166,1652.51594652272
2021-02-11,First Aid Supplies,175,1234.6539503071244
2021-02-12,First Aid Supplies,224,2491.4332740692244
2021-02-13,First Aid Supplies,119,602.8070171952485
2021-02-14,First Aid Supplies,162,3102.7031281805425
2021-02-15,First Aid Supplies,155,2735.4019319783415
2021-02-16,First Aid Supplies,198,2320.3877735086867
2021-02-17,First Aid Supplies,113,765.3435938229003
2021-02-18,First Aid Supplies,97,1133.6706929142933
2021-02-19,First Aid Supplies,70,1026.7019272788777
2021-02-20,First Aid Supplies,136,900.0432504262546
2021-02-21,First Aid Supplies,126,2078.505494544356
2021-02-22,First Aid Supplies,164,2859.001929992178
2021-02-23,First Aid Supplies,147,2709.125065214727
2021-02-24,First Aid Supplies,176,2862.317329998253
2021-02-25,First Aid Supplies,112,933.6087760107725
2021-02-26,First Aid Supplies,164,1471.8527013755322
2021-02-27,First Aid Supplies,131,1944.06864889731
2021-02-28,First Aid Supplies,183,1357.2466897351119
2021-03-01,First Aid Supplies,139,1293.395373379652
2021-03-02,First Aid Supplies,83,450.99521996686383
2021-03-03,First Aid Supplies,179,1925.275713408377
2021-03-04,First Aid Supplies,224,2397.1561556851016
2021-03-05,First Aid Supplies,91,700.7681134546621
2021-03-06,First Aid Supplies,144,2540.3733420846506
2021-03-07,First Aid Supplies,147,1716.8404526261245
2021-03-08,First Aid Supplies,184,1737.7936445292237
2021-03-09,First Aid Supplies,98,1410.757346705099
2021-03-10,First Aid Supplies,179,2554.110519610006
2021-03-11,First Aid Supplies,163,2181.7625063329615
2021-03-12,First Aid Supplies,156,1222.8106276212918
2021-03-13,First Aid Supplies,138,2171.2291454292595
2021-03-14,First Aid Supplies,147,1328.2189750508837
2021-03-15,First Aid Supplies,145,1154.7743120293478
2021-03-16,First Aid Supplies,101,858.385326802807
2021-03-17,First Aid Supplies,226,1544.8167695168224
2021-03-18,First Aid Supplies,107,1793.4719944306557
2021-03-19,First Aid Supplies,105,1772.566602578559
2021-03-20,First Aid Supplies,158,2927.7117834747796
2021-03-21,First Aid Supplies,98,1035.7153536769556
2021-03-22,First Aid Supplies,145,840.994467898931
2021-03-23,First Aid Supplies,204,1851.6483336450638
2021-03-24,First Aid Supplies,180,3596.4744831821968
2021-03-25,First Aid Supplies,197,2680.414236719253
2021-03-26,First Aid Supplies,146,2212.719100473501
2021-03-27,First Aid Supplies,163,1478.4972417362628
2021-03-28,First Aid Supplies,171,3367.098977444456
2021-03-29,First Aid Supplies,143,1080.1103918219005
2021-03-30,First Aid Supplies,73,733.9965190731693
2021-03-31,First Aid Supplies,168,2760.745947773728
2021-04-01,First Aid Supplies,157,3105.794564655438
2021-04-02,First Aid Supplies,167,1460.0522532533114
2021-04-03,First Aid Supplies,189,1312.284846551005
2021-04-04,First Aid Supplies,217,1601.8168118650387
2021-04-05,First Aid Supplies,93,1848.779137270397
2021-04-06,First Aid Supplies,165,2049.3039985126748
2021-04-07,First Aid Supplies,97,1551.8344737409518
2021-04-08,First Aid Supplies,126,1695.3149423101786
2021-04-09,First Aid Supplies,129,1577.4588645212327
2021-04-10,First Aid Supplies,157,826.5219680396282
2021-04-11,First Aid Supplies,167,2411.193525081977
2021-04-12,First Aid Supplies,224,2488.167974944468
2021-04-13,First Aid Supplies,152,1816.1966517030824
2021-04-14,First Aid Supplies,153,852.096365968723
2021-04-15,First Aid Supplies,119,818.3323449743317
2021-04-16,First Aid Supplies,166,2741.6746165332456
2021-04-17,First Aid Supplies,186,3695.9480194707444
2021-04-18,First Aid Supplies,109,1280.3869344599248
2021-04-19,First Aid Supplies,126,1688.4082481060193
2021-04-20,First Aid Supplies,83,1617.036218355042
2021-04-21,First Aid Supplies,101,1468.0113728057922
2021-04-22,First Aid Supplies,183,1566.098493862653
2021-04-23,First Aid Supplies,216,3452.068153330442
2021-04-24,First Aid Supplies,164,2248.1948780333373
2021-04-25,First Aid Supplies,106,1864.651316792264
2021-04-26,First Aid Supplies,194,2574.5870219761705
2021-04-27,First Aid Supplies,113,837.1947458756982
2021-04-28,First Aid Supplies,215,2833.737573404982
2021-04-29,First Aid Supplies,142,1428.9789719036928
2021-04-30,First Aid Supplies,142,2762.9131052927296
2021-05-01,First Aid Supplies,148,798.3736582838185
2021-05-02,First Aid Supplies,112,1041.1462517583318
2021-05-03,First Aid Supplies,127,2272.4020232203725
2021-05-04,First Aid Supplies,164,3208.731662862945
2021-05-05,First Aid Supplies,169,2464.131324768887
2021-05-06,First Aid Supplies,192,2816.2323907306372
2021-05-07,First Aid Supplies,166,2788.0462021400085
2021-05-08,First Aid Supplies,101,1388.730524539313
2021-05-09,First Aid Supplies,178,3552.6176411388565
2021-05-10,First Aid Supplies,150,2649.126748771055
2021-05-11,First Aid Supplies,151,2786.429217744832
2021-05-12,First Aid Supplies,152,2352.8428977053554
2021-05-13,First Aid Supplies,159,1701.0738748544695
2021-05-14,First Aid Supplies,174,2808.1079890378105
2021-05-15,First Aid Supplies,138,2184.845363797589
2021-05-16,First Aid Supplies,211,2893.9862960019855
2021-05-17,First Aid Supplies,142,2273.6655912672127
2021-05-18,First Aid Supplies,188,3429.3178859299296
2021-05-19,First Aid Supplies,150,1892.2349920152697
2021-05-20,First Aid Supplies,172,2893.41155603721
2021-05-21,First Aid Supplies,124,1755.1724736645785
2021-05-22,First Aid Supplies,228,3770.1902389636043
2021-05-23,First Aid Supplies,153,1618.3941497055857
2021-05-24,First Aid Supplies,254,3986.171061290031
2021-05-25,First Aid Supplies,166,1506.0762785553475
2021-05-26,First Aid Supplies,130,1317.1755687292264
2021-05-27,First Aid Supplies,96,556.9906427409051
2021-05-28,First Aid Supplies,168,1904.7840543101415
2021-05-29,First Aid Supplies,76,1410.6830122217048
2021-05-30,First Aid Supplies,144,1883.5271129205353
2021-05-31,First Aid Supplies,180,1237.0989917698678
2021-06-01,First Aid Supplies,142,1654.1381370953825
2021-06-02,First Aid Supplies,141,2121.6243092433115
2021-06-03,First Aid Supplies,167,1947.3821671726012
2021-06-04,First Aid Supplies,129,2144.256809829761
2021-06-05,First Aid Supplies,147,2016.3442903452044
2021-06-06,First Aid Supplies,156,1296.3115105487595
2021-06-07,First Aid Supplies,154,1975.322811111387
2021-06-08,First Aid Supplies,128,1150.8884528683834
2021-06-09,First Aid Supplies,114,1241.0806835425417
2021-06-10,First Aid Supplies,216,1863.5453836524684
2021-06-11,First Aid Supplies,118,1958.0923664367672
2021-06-12,First Aid Supplies,141,1997.1119221966808
2021-06-13,First Aid Supplies,191,2098.8202211021985
2021-06-14,First Aid Supplies,134,1484.7567433872982
2021-06-15,First Aid Supplies,93,569.1778087793099
2021-06-16,First Aid Supplies,99,561.6146292352979
2021-06-17,First Aid Supplies,127,870.6329400883574
2021-06-18,First Aid Supplies,186,3710.5165446332003
2021-06-19,First Aid Supplies,135,1160.295569357592
2021-06-20,First Aid Supplies,129,2544.243163205129
2021-06-21,First Aid Supplies,139,1200.2073504444886
2021-06-22,First Aid Supplies,115,2152.6130290120727
2021-06-23,First Aid Supplies,116,1336.7884666323316
2021-06-24,First Aid Supplies,172,1854.3400457764903
2021-06-25,First Aid Supplies,152,1373.9687051638575
2021-06-26,First Aid Supplies,242,3350.802861951543
2021-06-27,First Aid Supplies,189,972.421647631016
2021-06-28,First Aid Supplies,145,2172.53645036978
2021-06-29,First Aid Supplies,145,1511.383203517819
2021-06-30,First Aid Supplies,220,3546.0844005527383
2021-07-01,First Aid Supplies,169,2244.01565327075
2021-07-02,First Aid Supplies,160,1314.339829188396
2021-07-03,First Aid Supplies,58,943.5702643500315
2021-07-04,First Aid Supplies,190,1574.3404422998585
2021-07-05,First Aid Supplies,143,1129.0625679497186
2021-07-06,First Aid Supplies,185,1467.814964599834
2021-07-07,First Aid Supplies,186,3036.9203725039647
2021-07-08,First Aid Supplies,149,769.0016243184909
2021-07-09,First Aid Supplies,198,2461.7508681769773
2021-07-10,First Aid Supplies,158,954.2235792359419
2021-07-11,First Aid Supplies,124,840.6998711594653
2021-07-12,First Aid Supplies,94,731.9202692507563
2021-07-13,First Aid Supplies,131,2078.3727183967244
2021-07-14,First Aid Supplies,145,2010.6398884165837
2021-07-15,First Aid Supplies,193,1523.847156045486
2021-07-16,First Aid Supplies,146,893.415731695471
2021-07-17,First Aid Supplies,161,1988.5690192826828
2021-07-18,First Aid Supplies,134,1705.7438296392056
2021-07-19,First Aid Supplies,143,2653.07447958294
2021-07-20,First Aid Supplies,170,2771.6426654487127
2021-07-21,First Aid Supplies,156,945.872083593355
2021-07-22,First Aid Supplies,131,1585.4443749111917
2021-07-23,First Aid Supplies,239,3680.8283391870364
2021-07-24,First Aid Supplies,118,693.5576580655024
2021-07-25,First Aid Supplies,176,1888.3016834946523
2021-07-26,First Aid Supplies,152,2124.0166815788784
2021-07-27,First Aid Supplies,156,1184.247621938291
2021-07-28,First Aid Supplies,134,1250.5438378624667
2021-07-29,First Aid Supplies,188,2420.0305089198823
2021-07-30,First Aid Supplies,155,2656.957402017825
2021-07-31,First Aid Supplies,108,1632.220459827989
2021-08-01,First Aid Supplies,142,2099.846284635784
2021-08-02,First Aid Supplies,70,968.2661379107078
2021-08-03,First Aid Supplies,137,957.3877410605169
2021-08-04,First Aid Supplies,123,2261.6836949513868
2021-08-05,First Aid Supplies,127,1556.008567535984
2021-08-06,First Aid Supplies,171,1229.9141325273624
2021-08-07,First Aid Supplies,170,2080.0216119850857
2021-08-08,First Aid Supplies,168,2565.3725010879716
2021-08-09,First Aid Supplies,99,1776.593552263461
2021-08-10,First Aid Supplies,188,1153.1499605833615
2021-08-11,First Aid Supplies,119,1274.4928508899955
2021-08-12,First Aid Supplies,143,982.874706901186
2021-08-13,First Aid Supplies,189,3360.839534220446
2021-08-14,First Aid Supplies,212,2960.629167128428
2021-08-15,First Aid Supplies,165,1884.9204831432603
2021-08-16,First Aid Supplies,149,2876.19946301942
2021-08-17,First Aid Supplies,171,1523.2979611914775
2021-08-18,First Aid Supplies,59,658.0314296759261
2021-08-19,First Aid Supplies,177,1895.615519481749
2021-08-20,First Aid Supplies,163,1313.1014194201102
2021-08-21,First Aid Supplies,137,2096.9668101731118
2021-08-22,First Aid Supplies,179,2147.8575772237073
2021-08-23,First Aid Supplies,165,2357.40009014646
2021-08-24,First Aid Supplies,110,1316.040389003087
2021-08-25,First Aid Supplies,92,1223.3653259465182
2021-08-26,First Aid Supplies,137,691.9540924095236
2021-08-27,First Aid Supplies,114,750.8073081542304
2021-08-28,First Aid Supplies,126,1155.3409169775616
2021-08-29,First Aid Supplies,106,1224.2438002217148
2021-08-30,First Aid Supplies,116,672.3466409781788
2021-08-31,First Aid Supplies,178,2668.033183359215
2021-09-01,First Aid Supplies,141,1629.305920948693
2021-09-02,First Aid Supplies,48,599.7772340780066
2021-09-03,First Aid Supplies,185,1972.9206973889015
2021-09-04,First Aid Supplies,173,1834.7441554654988
2021-09-05,First Aid Supplies,181,2795.620839678223
2021-09-06,First Aid Supplies,169,2642.6622736031436
2021-09-07,First Aid Supplies,190,1400.7841876668642
2021-09-08,First Aid Supplies,125,1710.8597222572362
2021-09-09,First Aid Supplies,129,1654.1827041894496
2021-09-10,First Aid Supplies,146,1420.241343179797
2021-09-11,First Aid Supplies,130,1374.5053876766979
2021-09-12,First Aid Supplies,109,709.0223811810118
2021-09-13,First Aid Supplies,194,3667.3972132795166
2021-09-14,First Aid Supplies,113,2240.5127035283094
2021-09-15,First Aid Supplies,84,1073.3328470882384
2021-09-16,First Aid Supplies,151,2165.387898022682
2021-09-17,First Aid Supplies,89,468.5424967848824
2021-09-18,First Aid Supplies,177,2420.7787917889086
2021-09-19,First Aid Supplies,119,1507.0110792205535
2021-09-20,First Aid Supplies,157,927.246401007343
2021-09-21,First Aid Supplies,175,1407.7947121809814
2021-09-22,First Aid Supplies,197,1997.212099523382
2021-09-23,First Aid Supplies,175,2442.4514900910667
2021-09-24,First Aid Supplies,113,1872.489419880786
2021-09-25,First Aid Supplies,159,1967.1755890879947
2021-09-26,First Aid Supplies,126,2511.9641491425114
2021-09-27,First Aid Supplies,186,1813.0409703497112
2021-09-28,First Aid Supplies,105,1990.2720072844168
2021-09-29,First Aid Supplies,141,1543.7636571739858
2021-09-30,First Aid Supplies,225,2847.6158244267313
2021-10-01,First Aid Supplies,113,1115.523915986195
2021-10-02,First Aid Supplies,205,3111.479274718598
2021-10-03,First Aid Supplies,180,3522.7699208716454
2021-10-04,First Aid Supplies,91,674.0503901727621
2021-10-05,First Aid Supplies,117,2144.407676644411
2021-10-06,First Aid Supplies,166,2245.7696299180943
2021-10-07,First Aid Supplies,180,1019.2213326016744
2021-10-08,First Aid Supplies,149,903.6608422233488
2021-10-09,First Aid Supplies,99,852.9291525188496
2021-10-10,First Aid Supplies,84,1087.6274944542138
2021-10-11,First Aid Supplies,163,3097.5598518686825
2021-10-12,First Aid Supplies,156,3107.2834296080696
2021-10-13,First Aid Supplies,138,1819.759394789614
2021-10-14,First Aid Supplies,202,2889.6388697911643
2021-10-15,First Aid Supplies,154,1772.5400383355523
2021-10-16,First Aid Supplies,117,887.9608593224876
2021-10-17,First Aid Supplies,125,743.0808252749889
2021-10-18,First Aid Supplies,95,1565.4717350765804
2021-10-19,First Aid Supplies,176,2278.4738595748818
2021-10-20,First Aid Supplies,137,2221.4654875147244
2021-10-21,First Aid Supplies,149,779.0089438593341
2021-10-22,First Aid Supplies,167,1081.2702078942798
2021-10-23,First Aid Supplies,104,1500.664696287473
2021-10-24,First Aid Supplies,207,2017.65342073555
2021-10-25,First Aid Supplies,84,1310.2666260469775
2021-10-26,First Aid Supplies,148,2482.196510976093
2021-10-27,First Aid Supplies,161,1681.2313702153995
2021-10-28,First Aid Supplies,110,1940.0695719008324
2021-10-29,First Aid Supplies,152,2816.8652200591714
2021-10-30,First Aid Supplies,131,1352.1847888878988
2021-10-31,First Aid Supplies,149,2071.1230738162344
2021-11-01,First Aid Supplies,180,1607.653522385875
2021-11-02,First Aid Supplies,146,2345.368444193371
2021-11-03,First Aid Supplies,194,1689.3685977979897
2021-11-04,First Aid Supplies,146,1097.269079417502
2021-11-05,First Aid Supplies,153,2085.5010097848167
2021-11-06,First Aid Supplies,169,2205.33398873732
2021-11-07,First Aid Supplies,171,1273.263949778563
2021-11-08,First Aid Supplies,197,3800.537550341445
2021-11-09,First Aid Supplies,72,1014.2335835521636
2021-11-10,First Aid Supplies,121,1516.362493850909
2021-11-11,First Aid Supplies,181,1431.966674171278
2021-11-12,First Aid Supplies,168,1528.468615815915
2021-11-13,First Aid Supplies,145,2238.274385132993
2021-11-14,First Aid Supplies,145,2615.073712295171
2021-11-15,First Aid Supplies,209,3767.9846064374174
2021-11-16,First Aid Supplies,113,1314.330714135947
2021-11-17,First Aid Supplies,166,1994.1752530445042
2021-11-18,First Aid Supplies,130,2396.3453741374115
2021-11-19,First Aid Supplies,108,1819.4200902273597
2021-11-20,First Aid Supplies,136,2229.02007989994
2021-11-21,First Aid Supplies,140,1734.5948742441103
2021-11-22,First Aid Supplies,155,1175.5156933772075
2021-11-23,First Aid Supplies,104,807.83871313399
2021-11-24,First Aid Supplies,134,2154.5277876561363
2021-11-25,First Aid Supplies,252,1700.5464795634466
2021-11-26,First Aid Supplies,147,807.4623103782833
2021-11-27,First Aid Supplies,91,891.495999551748
2021-11-28,First Aid Supplies,148,2898.246189375231
2021-11-29,First Aid Supplies,169,1457.744310851491
2021-11-30,First Aid Supplies,107,1615.1074978444642
2021-12-01,First Aid Supplies,115,1239.8567071994614
2021-12-02,First Aid Supplies,134,896.1208952059096
2021-12-03,First Aid Supplies,154,1660.871573382751
2021-12-04,First Aid Supplies,132,1126.8077954698747
2021-12-05,First Aid Supplies,218,1237.9946863567034
2021-12-06,First Aid Supplies,154,1438.2176125035442
2021-12-07,First Aid Supplies,148,2644.9333203393753
2021-12-08,First Aid Supplies,140,2611.4771184931396
2021-12-09,First Aid Supplies,88,1450.8613962007717
2021-12-10,First Aid Supplies,202,3936.448006058146
2021-12-11,First Aid Supplies,120,858.5652571298153
2021-12-12,First Aid Supplies,150,2039.8340330946369
2021-12-13,First Aid Supplies,227,3767.173615092967
2021-12-14,First Aid Supplies,115,1678.4208602124772
2021-12-15,First Aid Supplies,127,1767.710054772803
2021-12-16,First Aid Supplies,142,2181.6549607344
2021-12-17,First Aid Supplies,127,1574.7865572974217
2021-12-18,First Aid Supplies,165,1846.8266947772552
2021-12-19,First Aid Supplies,148,1866.0143733253592
2021-12-20,First Aid Supplies,95,570.5685206714603
2021-12-21,First Aid Supplies,153,1911.4951478706498
2021-12-22,First Aid Supplies,190,2117.242388812752
2021-12-23,First Aid Supplies,187,2553.3314056163085
2021-12-24,First Aid Supplies,162,1278.731797145747
2021-12-25,First Aid Supplies,178,1032.7262223351395
2021-12-26,First Aid Supplies,162,1128.8766328188156
2021-12-27,First Aid Supplies,123,2143.6773486180014
2021-12-28,First Aid Supplies,182,3177.938094387118
2021-12-29,First Aid Supplies,147,2282.6307465717564
2021-12-30,First Aid Supplies,100,1193.1269069373452
2021-12-31,First Aid Supplies,147,1522.9538651204264
2022-01-01,First Aid Supplies,230,1790.738089978338
2022-01-02,First Aid Supplies,197,1193.7967323528112
2022-01-03,First Aid Supplies,103,592.013420506832
2022-01-04,First Aid Supplies,207,1998.5746721528185
2022-01-05,First Aid Supplies,120,920.4287049987472
2022-01-06,First Aid Supplies,159,1562.2164513008772
2022-01-07,First Aid Supplies,167,2558.5330195505876
2022-01-08,First Aid Supplies,117,1639.9821144276216
2022-01-09,First Aid Supplies,174,3177.2205556889867
2022-01-10,First Aid Supplies,85,496.2575420226709
2022-01-11,First Aid Supplies,97,761.7990309418026
2022-01-12,First Aid Supplies,169,2400.4711043304583
2022-01-13,First Aid Supplies,158,3031.400060115003
2022-01-14,First Aid Supplies,111,1858.5353990682925
2022-01-15,First Aid Supplies,132,2258.123000849114
2022-01-16,First Aid Supplies,96,1699.2845886573998
2022-01-17,First Aid Supplies,166,1156.2951007721267
2022-01-18,First Aid Supplies,136,727.2183520952102
2022-01-19,First Aid Supplies,156,3055.24918212632
2022-01-20,First Aid Supplies,157,1336.8214994531018
2022-01-21,First Aid Supplies,150,841.0028882767516
2022-01-22,First Aid Supplies,99,1398.0922694389778
2022-01-23,First Aid Supplies,122,2084.8791463469006
2022-01-24,First Aid Supplies,196,1290.0689522276932
2022-01-25,First Aid Supplies,158,1137.1357013856111
2022-01-26,First Aid Supplies,87,805.8152865815075
2022-01-27,First Aid Supplies,199,1568.546403359215
2022-01-28,First Aid Supplies,177,1010.7100146021415
2022-01-29,First Aid Supplies,161,1689.8382901162547
2022-01-30,First Aid Supplies,149,1727.1534986954146
2022-01-31,First Aid Supplies,178,3072.1756784417084
2022-02-01,First Aid Supplies,190,2158.256095731328
2022-02-02,First Aid Supplies,135,2680.4103414169026
2022-02-03,First Aid Supplies,139,1377.5154538169495
2022-02-04,First Aid Supplies,143,745.6895656086333
2022-02-05,First Aid Supplies,150,2723.9389282021293
2022-02-06,First Aid Supplies,134,2263.658624075967
2022-02-07,First Aid Supplies,141,2352.8752981269236
2022-02-08,First Aid Supplies,161,1368.9311385027343
2022-02-09,First Aid Supplies,114,1231.7034459753306
2022-02-10,First Aid Supplies,208,2079.9515833155547
2022-02-11,First Aid Supplies,134,1907.1317228787416
2022-02-12,First Aid Supplies,126,1589.7798277656163
2022-02-13,First Aid Supplies,191,3435.4102211544105
2022-02-14,First Aid Supplies,158,1629.1360924507935
2022-02-15,First Aid Supplies,120,1190.5425922148997
2022-02-16,First Aid Supplies,154,3073.8659088448812
2022-02-17,First Aid Supplies,207,1884.7337189861719
2022-02-18,First Aid Supplies,161,870.8996763211159
2022-02-19,First Aid Supplies,121,2247.4269329248446
2022-02-20,First Aid Supplies,135,2421.8016560628466
2022-02-21,First Aid Supplies,149,1317.452988300328
2022-02-22,First Aid Supplies,159,2736.189914160111
2022-02-23,First Aid Supplies,169,3155.776837453614
2022-02-24,First Aid Supplies,153,2002.8183847358273
2022-02-25,First Aid Supplies,143,889.0865893725136
2022-02-26,First Aid Supplies,203,1137.1921627432887
2022-02-27,First Aid Supplies,115,1812.2936638481544
2022-02-28,First Aid Supplies,147,2572.1857237806007
2022-03-01,First Aid Supplies,98,861.1298673562809
2022-03-02,First Aid Supplies,132,667.1363949788087
2022-03-03,First Aid Supplies,182,2819.0201912656153
2022-03-04,First Aid Supplies,128,1601.4966226059548
2022-03-05,First Aid Supplies,147,2716.5734260178215
2022-03-06,First Aid Supplies,117,1917.2540127503764
2022-03-07,First Aid Supplies,144,2035.5829255897163
2022-03-08,First Aid Supplies,165,1710.7741135460808
2022-03-09,First Aid Supplies,191,1954.2850361442402
2022-03-10,First Aid Supplies,167,3263.6640344029165
2022-03-11,First Aid Supplies,160,1476.2061880201777
2022-03-12,First Aid Supplies,88,588.8571372056821
2022-03-13,First Aid Supplies,218,2823.8162863746493
2022-03-14,First Aid Supplies,101,1416.7418604183256
2022-03-15,First Aid Supplies,145,2588.3090222352776
2022-03-16,First Aid Supplies,139,1221.0603884817601
2022-03-17,First Aid Supplies,223,2131.503914862399
2022-03-18,First Aid Supplies,135,1434.4943618290401
2022-03-19,First Aid Supplies,126,1416.594679164685
2022-03-20,First Aid Supplies,102,1361.8878996858355
2022-03-21,First Aid Supplies,100,1784.4444631984572
2022-03-22,First Aid Supplies,145,1378.6517706347945
2022-03-23,First Aid Supplies,172,1791.7347941327691
2022-03-24,First Aid Supplies,159,2166.1665132642925
2022-03-25,First Aid Supplies,173,985.4193105129065
2022-03-26,First Aid Supplies,112,1260.2923075574179
2022-03-27,First Aid Supplies,164,2352.754742170197
2022-03-28,First Aid Supplies,179,2799.3687217979577
2022-03-29,First Aid Supplies,140,1595.5760804768154
2022-03-30,First Aid Supplies,234,2633.7936380412293
2022-03-31,First Aid Supplies,150,2378.008406987442
